#: name: Table 170
#: description: Polarization(LAMBDA) as a function of COS(THETA(K)) for the centre-of-mass range 2.12-2.13 GeV.

#: data_file: Table170.yaml
#: keyword reactions: GAMMA P --> K+ LAMBDA
#: keyword observables: POL
#: keyword plabs: 1.927E+00,1.949E+00
#: keyword phrases: Exclusive | Polarization | Photoproduction | Strange production
#: keyword cmenergies: 2.12-2.13
#: RE,,,GAMMA P --> K+ LAMBDA
#: W [GEV],,,2.125 (BIN=2.12 TO 2.13)
#: SQRT(S) [GeV],,,2.12-2.13
'COS(THETA(P=3,RF=CM)','COS(THETA(P=3,RF=CM) LOW','COS(THETA(P=3,RF=CM) HIGH','POL(P=4)','stat +','stat -','sys +','sys -'
-0.8,-0.85,-0.75,0.4822,0.0514,-0.0514,0.05,-0.05
-0.6000000000000001,-0.65,-0.55,-0.0654,0.0995,-0.0995,0.05,-0.05
-0.5,-0.55,-0.45,0.0747,0.0947,-0.0947,0.05,-0.05
-0.4,-0.45,-0.35,0.1808,0.0796,-0.0796,0.05,-0.05
-0.3,-0.35,-0.25,0.1846,0.0864,-0.0864,0.05,-0.05
-0.2,-0.25,-0.15,0.3396,0.084,-0.084,0.05,-0.05
-0.1,-0.15,-0.05,0.3475,0.0639,-0.0639,0.05,-0.05
0.0,-0.05,0.05,0.1092,0.0261,-0.0261,0.05,-0.05
0.1,0.05,0.15,-0.0104,0.0373,-0.0373,0.05,-0.05
0.2,0.15,0.25,-0.1318,0.0326,-0.0326,0.05,-0.05
0.3,0.25,0.35,-0.2582,0.0373,-0.0373,0.05,-0.05
0.4,0.35,0.45,-0.3452,0.0408,-0.0408,0.05,-0.05
0.5,0.45,0.55,-0.4551,0.0414,-0.0414,0.05,-0.05
0.6000000000000001,0.55,0.65,-0.5123,0.0411,-0.0411,0.05,-0.05
0.7,0.65,0.75,-0.5389,0.0398,-0.0398,0.05,-0.05
0.8,0.75,0.85,-0.5796,0.0543,-0.0543,0.05,-0.05
0.88,0.85,0.91,-0.5034,0.0424,-0.0424,0.05,-0.05

