#: name: Table 153
#: description: Polarization(LAMBDA) as a function of COS(THETA(K)) for the centre-of-mass range 1.95-1.96 GeV.

#: data_file: Table153.yaml
#: keyword reactions: GAMMA P --> K+ LAMBDA
#: keyword observables: POL
#: keyword plabs: 1.558E+00,1.579E+00
#: keyword phrases: Exclusive | Polarization | Photoproduction | Strange production
#: keyword cmenergies: 1.95-1.96
#: RE,,,GAMMA P --> K+ LAMBDA
#: W [GEV],,,1.955 (BIN=1.95 TO 1.96)
#: SQRT(S) [GeV],,,1.95-1.96
'COS(THETA(P=3,RF=CM)','COS(THETA(P=3,RF=CM) LOW','COS(THETA(P=3,RF=CM) HIGH','POL(P=4)','stat +','stat -','sys +','sys -'
-0.8,-0.85,-0.75,0.5018,0.1251,-0.1251,0.05,-0.05
-0.7,-0.75,-0.65,0.6021,0.1066,-0.1066,0.05,-0.05
-0.6000000000000001,-0.65,-0.55,0.613,0.1016,-0.1016,0.05,-0.05
-0.5,-0.55,-0.45,0.7498,0.0844,-0.0844,0.05,-0.05
-0.4,-0.45,-0.35,0.7577,0.0588,-0.0588,0.05,-0.05
-0.3,-0.35,-0.25,0.6231,0.0384,-0.0384,0.05,-0.05
-0.2,-0.25,-0.15,0.385,0.0467,-0.0467,0.05,-0.05
-0.1,-0.15,-0.05,0.1843,0.0422,-0.0422,0.05,-0.05
0.0,-0.05,0.05,0.0232,0.0351,-0.0351,0.05,-0.05
0.1,0.05,0.15,-0.1268,0.0275,-0.0275,0.05,-0.05
0.2,0.15,0.25,-0.2471,0.0234,-0.0234,0.05,-0.05
0.3,0.25,0.35,-0.3366,0.021,-0.021,0.05,-0.05
0.4,0.35,0.45,-0.3861,0.0243,-0.0243,0.05,-0.05
0.5,0.45,0.55,-0.4138,0.0342,-0.0342,0.05,-0.05
0.6000000000000001,0.55,0.65,-0.4254,0.0416,-0.0416,0.05,-0.05
0.7,0.65,0.75,-0.4689,0.0427,-0.0427,0.05,-0.05
0.8,0.75,0.85,-0.5114,0.0557,-0.0557,0.05,-0.05
0.89,0.85,0.93,-0.2812,0.0546,-0.0546,0.05,-0.05

