#: name: Table 187
#: description: Polarization(LAMBDA) as a function of COS(THETA(K)) for the centre-of-mass range 2.29-2.3 GeV.

#: data_file: Table187.yaml
#: keyword reactions: GAMMA P --> K+ LAMBDA
#: keyword observables: POL
#: keyword plabs: 2.326E+00,2.351E+00
#: keyword phrases: Exclusive | Polarization | Photoproduction | Strange production
#: keyword cmenergies: 2.29-2.3
#: RE,,,GAMMA P --> K+ LAMBDA
#: W [GEV],,,2.295 (BIN=2.29 TO 2.3)
#: SQRT(S) [GeV],,,2.29-2.3
'COS(THETA(P=3,RF=CM)','COS(THETA(P=3,RF=CM) LOW','COS(THETA(P=3,RF=CM) HIGH','POL(P=4)','stat +','stat -','sys +','sys -'
-0.8,-0.85,-0.75,0.4832,0.2505,-0.2505,0.05,-0.05
-0.7,-0.75,-0.65,0.1864,0.1308,-0.1308,0.05,-0.05
-0.6000000000000001,-0.65,-0.55,-0.386,0.1536,-0.1536,0.05,-0.05
-0.5,-0.55,-0.45,-0.6335,0.1615,-0.1615,0.05,-0.05
-0.4,-0.45,-0.35,-0.6689,0.102,-0.102,0.05,-0.05
-0.3,-0.35,-0.25,-0.3352,0.0881,-0.0881,0.05,-0.05
-0.2,-0.25,-0.15,0.0936,0.0728,-0.0728,0.05,-0.05
-0.1,-0.15,-0.05,0.3332,0.0799,-0.0799,0.05,-0.05
0.0,-0.05,0.05,0.3802,0.0926,-0.0926,0.05,-0.05
0.1,0.05,0.15,0.4024,0.0883,-0.0883,0.05,-0.05
0.2,0.15,0.25,0.3563,0.0658,-0.0658,0.05,-0.05
0.3,0.25,0.35,0.2469,0.0599,-0.0599,0.05,-0.05
0.4,0.35,0.45,0.0243,0.0533,-0.0533,0.05,-0.05
0.5,0.45,0.55,-0.2431,0.0444,-0.0444,0.05,-0.05
0.6000000000000001,0.55,0.65,-0.4543,0.0385,-0.0385,0.05,-0.05
0.7,0.65,0.75,-0.5924,0.0358,-0.0358,0.05,-0.05
0.8,0.75,0.85,-0.6839,0.0648,-0.0648,0.05,-0.05
0.88,0.85,0.91,-0.6742,0.0753,-0.0753,0.05,-0.05

