#: name: Table 139
#: description: Polarization(LAMBDA) as a function of COS(THETA(K)) for the centre-of-mass range 1.81-1.82 GeV.

#: data_file: Table139.yaml
#: keyword reactions: GAMMA P --> K+ LAMBDA
#: keyword observables: POL
#: keyword plabs: 1.277E+00,1.297E+00
#: keyword phrases: Exclusive | Polarization | Photoproduction | Strange production
#: keyword cmenergies: 1.81-1.82
#: RE,,,GAMMA P --> K+ LAMBDA
#: W [GEV],,,1.815 (BIN=1.81 TO 1.82)
#: SQRT(S) [GeV],,,1.81-1.82
'COS(THETA(P=3,RF=CM)','COS(THETA(P=3,RF=CM) LOW','COS(THETA(P=3,RF=CM) HIGH','POL(P=4)','stat +','stat -','sys +','sys -'
-0.7,-0.75,-0.65,0.1011,0.1714,-0.1714,0.05,-0.05
-0.6000000000000001,-0.65,-0.55,0.0689,0.135,-0.135,0.05,-0.05
-0.5,-0.55,-0.45,0.0739,0.0561,-0.0561,0.05,-0.05
-0.4,-0.45,-0.35,0.1028,0.0558,-0.0558,0.05,-0.05
-0.3,-0.35,-0.25,0.097,0.0639,-0.0639,0.05,-0.05
-0.2,-0.25,-0.15,0.013,0.063,-0.063,0.05,-0.05
-0.1,-0.15,-0.05,-0.1254,0.0519,-0.0519,0.05,-0.05
0.0,-0.05,0.05,-0.184,0.0436,-0.0436,0.05,-0.05
0.1,0.05,0.15,-0.1998,0.0371,-0.0371,0.05,-0.05
0.2,0.15,0.25,-0.2471,0.033,-0.033,0.05,-0.05
0.3,0.25,0.35,-0.3141,0.0372,-0.0372,0.05,-0.05
0.4,0.35,0.45,-0.3821,0.0533,-0.0533,0.05,-0.05
0.5,0.45,0.55,-0.4535,0.0611,-0.0611,0.05,-0.05
0.6000000000000001,0.55,0.65,-0.4328,0.0597,-0.0597,0.05,-0.05
0.7,0.65,0.75,-0.4035,0.0921,-0.0921,0.05,-0.05
0.8,0.75,0.85,-0.464,0.1193,-0.1193,0.05,-0.05
0.89,0.85,0.93,-0.4568,0.1644,-0.1644,0.05,-0.05

