#: name: Table 125
#: description: Polarization(LAMBDA) as a function of COS(THETA(K)) for the centre-of-mass range 1.67-1.68 GeV.

#: data_file: Table125.yaml
#: keyword reactions: GAMMA P --> K+ LAMBDA
#: keyword observables: POL
#: keyword plabs: 1.018E+00,1.035E+00
#: keyword phrases: Exclusive | Polarization | Photoproduction | Strange production
#: keyword cmenergies: 1.67-1.68
#: RE,,,GAMMA P --> K+ LAMBDA
#: W [GEV],,,1.675 (BIN=1.67 TO 1.68)
#: SQRT(S) [GeV],,,1.67-1.68
'COS(THETA(P=3,RF=CM)','COS(THETA(P=3,RF=CM) LOW','COS(THETA(P=3,RF=CM) HIGH','POL(P=4)','stat +','stat -','sys +','sys -'
-0.4,-0.45,-0.35,0.1501,0.0662,-0.0662,0.05,-0.05
-0.3,-0.35,-0.25,0.0644,0.0557,-0.0557,0.05,-0.05
-0.2,-0.25,-0.15,0.0383,0.0356,-0.0356,0.05,-0.05
-0.1,-0.15,-0.05,0.0375,0.0318,-0.0318,0.05,-0.05
0.0,-0.05,0.05,0.0129,0.0466,-0.0466,0.05,-0.05
0.1,0.05,0.15,-0.0663,0.0682,-0.0682,0.05,-0.05
0.2,0.15,0.25,-0.1892,0.0861,-0.0861,0.05,-0.05
0.3,0.25,0.35,-0.3096,0.0999,-0.0999,0.05,-0.05
0.4,0.35,0.45,-0.376,0.1024,-0.1024,0.05,-0.05
0.5,0.45,0.55,-0.3422,0.0919,-0.0919,0.05,-0.05
0.6000000000000001,0.55,0.65,-0.287,0.0804,-0.0804,0.05,-0.05
0.7,0.65,0.75,-0.3064,0.086,-0.086,0.05,-0.05
0.8,0.75,0.85,-0.3556,0.0838,-0.0838,0.05,-0.05

