#: name: Table 67
#: description: Differential cross section as a function of COS(THETA(K+,CM)) for the centre-of mass range 2.36 to 2.37 GeV.

#: data_file: Table67.yaml
#: keyword reactions: GAMMA P --> K+ SIGMA0
#: keyword observables: DSIG/DCOS(THETA)
#: keyword plabs: 2.500,2.525
#: keyword phrases: Exclusive | Single Differential Cross Section | Angular Dependence | Photoproduction | Strange production
#: RE,,,GAMMA P --> K+ SIGMA0
#: W [GeV],,,2.365 (2.36-2.37)
#: E(P=1) [GeV],,,2.512 (2.5-2.525)
'COS(THETA(P=3,RF=CM))','COS(THETA(P=3,RF=CM)) LOW','COS(THETA(P=3,RF=CM)) HIGH','D(SIG)/DCOS(THETA(P=3,RF=CM)) [MUB]','stat +','stat -','sys +','sys -'
-0.8999999999999999,-0.95,-0.85,0.2445,0.0457,-0.0457,0.025,-0.025
-0.8,-0.85,-0.75,0.2624,0.0339,-0.0339,0.0268,-0.0268
-0.699,-0.75,-0.65,0.265,0.0249,-0.0249,0.0271,-0.0271
-0.6000000000000001,-0.65,-0.55,0.207,0.0193,-0.0193,0.0213,-0.0213
-0.5,-0.55,-0.45,0.1551,0.0136,-0.0136,0.016,-0.016
-0.4,-0.45,-0.35,0.1086,0.0095,-0.0095,0.0112,-0.0112
-0.3,-0.35,-0.25,0.06919,0.00659,-0.00659,0.00714,-0.00714
-0.2,-0.25,-0.15,0.05977,0.0062,-0.0062,0.00619,-0.00619
-0.1,-0.15,-0.05,0.07549,0.00778,-0.00778,0.00781,-0.00781
0.0,-0.05,0.05,0.09154,0.00728,-0.00728,0.0095,-0.0095
0.1,0.05,0.15,0.1237,0.0077,-0.0077,0.0128,-0.0128
0.2,0.15,0.25,0.1416,0.0084,-0.0084,0.0147,-0.0147
0.3,0.25,0.35,0.2176,0.0108,-0.0108,0.0226,-0.0226
0.4,0.35,0.45,0.3131,0.013,-0.013,0.0326,-0.0326
0.5,0.45,0.55,0.4774,0.0162,-0.0162,0.0497,-0.0497
0.6000000000000001,0.55,0.65,0.6587,0.0217,-0.0217,0.0686,-0.0686
0.7,0.65,0.75,0.841,0.0258,-0.0258,0.0876,-0.0876
0.8,0.75,0.85,0.8931,0.0297,-0.0297,0.093,-0.093
0.893,0.85,0.95,0.9143,0.0536,-0.0536,0.0944,-0.0944

