#: name: Table 17
#: description: Differential cross section as a function of COS(THETA(K+,CM)) for the centre-of mass range 1.85 to 1.86 GeV.

#: data_file: Table17.yaml
#: keyword reactions: GAMMA P --> K+ SIGMA0
#: keyword observables: DSIG/DCOS(THETA)
#: keyword plabs: 1.355,1.375
#: keyword phrases: Exclusive | Single Differential Cross Section | Angular Dependence | Photoproduction | Strange production
#: RE,,,GAMMA P --> K+ SIGMA0
#: W [GeV],,,1.855 (1.85-1.86)
#: E(P=1) [GeV],,,1.365 (1.355-1.375)
'COS(THETA(P=3,RF=CM))','COS(THETA(P=3,RF=CM)) LOW','COS(THETA(P=3,RF=CM)) HIGH','D(SIG)/DCOS(THETA(P=3,RF=CM)) [MUB]','stat +','stat -','sys +','sys -'
-0.8,-0.85,-0.75,0.4126,0.0737,-0.0737,0.0399,-0.0399
-0.7,-0.75,-0.65,0.4174,0.0448,-0.0448,0.0404,-0.0404
-0.6000000000000001,-0.65,-0.55,0.5992,0.0426,-0.0426,0.0581,-0.0581
-0.5,-0.55,-0.45,0.756,0.0387,-0.0387,0.0734,-0.0734
-0.4,-0.45,-0.35,0.943,0.0419,-0.0419,0.0916,-0.0916
-0.3,-0.35,-0.25,1.204,0.047,-0.047,0.117,-0.117
-0.2,-0.25,-0.15,1.385,0.052,-0.052,0.135,-0.135
-0.1,-0.15,-0.05,1.498,0.053,-0.053,0.146,-0.146
0.0,-0.05,0.05,1.763,0.049,-0.049,0.172,-0.172
0.1,0.05,0.15,1.803,0.059,-0.059,0.176,-0.176
0.2,0.15,0.25,1.706,0.048,-0.048,0.167,-0.167
0.3,0.25,0.35,1.736,0.05,-0.05,0.17,-0.17
0.4,0.35,0.45,1.744,0.046,-0.046,0.17,-0.17
0.5,0.45,0.55,1.592,0.041,-0.041,0.155,-0.155
0.6000000000000001,0.55,0.65,1.58,0.04,-0.04,0.154,-0.154
0.7,0.65,0.75,1.512,0.044,-0.044,0.147,-0.147
0.8,0.75,0.85,1.487,0.05,-0.05,0.145,-0.145
0.899,0.85,0.95,1.331,0.058,-0.058,0.129,-0.129

