#: name: Table 104
#: description: Differential cross section as a function of COS(THETA(K+,CM)) for the centre-of mass range 2.75 to 2.76 GeV.

#: data_file: Table104.yaml
#: keyword reactions: GAMMA P --> K+ SIGMA0
#: keyword observables: DSIG/DCOS(THETA)
#: keyword plabs: 3.562,3.592
#: keyword phrases: Exclusive | Single Differential Cross Section | Angular Dependence | Photoproduction | Strange production
#: RE,,,GAMMA P --> K+ SIGMA0
#: W [GeV],,,2.755 (2.75-2.76)
#: E(P=1) [GeV],,,3.577 (3.562-3.592)
'COS(THETA(P=3,RF=CM))','COS(THETA(P=3,RF=CM)) LOW','COS(THETA(P=3,RF=CM)) HIGH','D(SIG)/DCOS(THETA(P=3,RF=CM)) [MUB]','stat +','stat -','sys +','sys -'
-0.8999999999999999,-0.95,-0.85,0.231,0.0793,-0.0793,0.0247,-0.0247
-0.8,-0.85,-0.75,0.08983,0.02266,-0.02266,0.00961,-0.00961
-0.7,-0.75,-0.65,0.05281,0.01409,-0.01409,0.00565,-0.00565
-0.597,-0.65,-0.55,0.03128,0.00906,-0.00906,0.00336,-0.00336
-0.499,-0.55,-0.45,0.01274,0.00369,-0.00369,0.00137,-0.00137
-0.398,-0.45,-0.35,0.01743,0.00402,-0.00402,0.00188,-0.00188
-0.3,-0.35,-0.25,0.01444,0.00306,-0.00306,0.00156,-0.00156
-0.2,-0.25,-0.15,0.01438,0.00337,-0.00337,0.00156,-0.00156
-0.1,-0.15,-0.05,0.01382,0.00262,-0.00262,0.0015,-0.0015
0.0,-0.05,0.05,0.01439,0.00246,-0.00246,0.00156,-0.00156
0.1,0.05,0.15,0.01248,0.00217,-0.00217,0.00136,-0.00136
0.2,0.15,0.25,0.008044,0.00157,-0.00157,0.00087,-0.00087
0.3,0.25,0.35,0.006862,0.00133,-0.00133,0.000742,-0.000742
0.4,0.35,0.45,0.01831,0.00234,-0.00234,0.00198,-0.00198
0.5,0.45,0.55,0.05815,0.00523,-0.00523,0.00633,-0.00633
0.6000000000000001,0.55,0.65,0.145,0.009,-0.009,0.0158,-0.0158
0.7,0.65,0.75,0.3069,0.0163,-0.0163,0.0335,-0.0335
0.8,0.75,0.85,0.5129,0.0241,-0.0241,0.0561,-0.0561
0.878,0.85,0.95,0.469,0.0585,-0.0585,0.0509,-0.0509

