#: name: Table 56
#: description: Differential cross section as a function of COS(THETA(K+,CM)) for the centre-of mass range 2.25 to 2.26 GeV.

#: data_file: Table56.yaml
#: keyword reactions: GAMMA P --> K+ SIGMA0
#: keyword observables: DSIG/DCOS(THETA)
#: keyword plabs: 2.230,2.254
#: keyword phrases: Exclusive | Single Differential Cross Section | Angular Dependence | Photoproduction | Strange production
#: RE,,,GAMMA P --> K+ SIGMA0
#: W [GeV],,,2.255 (2.25-2.26)
#: E(P=1) [GeV],,,2.242 (2.23-2.254)
'COS(THETA(P=3,RF=CM))','COS(THETA(P=3,RF=CM)) LOW','COS(THETA(P=3,RF=CM)) HIGH','D(SIG)/DCOS(THETA(P=3,RF=CM)) [MUB]','stat +','stat -','sys +','sys -'
-0.8999999999999999,-0.95,-0.85,0.3087,0.0468,-0.0468,0.0312,-0.0312
-0.8,-0.85,-0.75,0.3756,0.0318,-0.0318,0.0379,-0.0379
-0.7,-0.75,-0.65,0.3314,0.025,-0.025,0.0335,-0.0335
-0.6000000000000001,-0.65,-0.55,0.2558,0.0183,-0.0183,0.0259,-0.0259
-0.5,-0.55,-0.45,0.1918,0.0126,-0.0126,0.0195,-0.0195
-0.4,-0.45,-0.35,0.1192,0.0087,-0.0087,0.0121,-0.0121
-0.3,-0.35,-0.25,0.115,0.0079,-0.0079,0.0117,-0.0117
-0.2,-0.25,-0.15,0.1406,0.0099,-0.0099,0.0144,-0.0144
-0.1,-0.15,-0.05,0.1896,0.0104,-0.0104,0.0194,-0.0194
0.0,-0.05,0.05,0.233,0.0124,-0.0124,0.0238,-0.0238
0.1,0.05,0.15,0.2733,0.0115,-0.0115,0.0281,-0.0281
0.2,0.15,0.25,0.3385,0.013,-0.013,0.0348,-0.0348
0.3,0.25,0.35,0.394,0.0145,-0.0145,0.0405,-0.0405
0.4,0.35,0.45,0.532,0.0176,-0.0176,0.0548,-0.0548
0.5,0.45,0.55,0.6306,0.0185,-0.0185,0.0649,-0.0649
0.6000000000000001,0.55,0.65,0.8557,0.0236,-0.0236,0.088,-0.088
0.7,0.65,0.75,0.9334,0.0265,-0.0265,0.096,-0.096
0.8,0.75,0.85,1.037,0.031,-0.031,0.106,-0.106
0.895,0.85,0.95,1.003,0.048,-0.048,0.102,-0.102

