#: name: Table 97
#: description: Differential cross section as a function of COS(THETA(K+,CM)) for the centre-of mass range 2.66 to 2.67 GeV.

#: data_file: Table97.yaml
#: keyword reactions: GAMMA P --> K+ SIGMA0
#: keyword observables: DSIG/DCOS(THETA)
#: keyword plabs: 3.303,3.331
#: keyword phrases: Exclusive | Single Differential Cross Section | Angular Dependence | Photoproduction | Strange production
#: RE,,,GAMMA P --> K+ SIGMA0
#: W [GeV],,,2.665 (2.66-2.67)
#: E(P=1) [GeV],,,3.317 (3.303-3.331)
'COS(THETA(P=3,RF=CM))','COS(THETA(P=3,RF=CM)) LOW','COS(THETA(P=3,RF=CM)) HIGH','D(SIG)/DCOS(THETA(P=3,RF=CM)) [MUB]','stat +','stat -','sys +','sys -'
-0.8999999999999999,-0.95,-0.85,0.2022,0.0722,-0.0722,0.0214,-0.0214
-0.8,-0.85,-0.75,0.1085,0.0293,-0.0293,0.0115,-0.0115
-0.7,-0.75,-0.65,0.07757,0.02213,-0.02213,0.00821,-0.00821
-0.6000000000000001,-0.65,-0.55,0.05696,0.01571,-0.01571,0.00609,-0.00609
-0.5,-0.55,-0.45,0.03373,0.00809,-0.00809,0.00361,-0.00361
-0.4,-0.45,-0.35,0.02028,0.00431,-0.00431,0.00217,-0.00217
-0.3,-0.35,-0.25,0.01995,0.00447,-0.00447,0.00214,-0.00214
-0.2,-0.25,-0.15,0.0228,0.00468,-0.00468,0.00245,-0.00245
-0.1,-0.15,-0.05,0.01873,0.00335,-0.00335,0.00201,-0.00201
0.0,-0.05,0.05,0.01985,0.00311,-0.00311,0.00214,-0.00214
0.1,0.05,0.15,0.01678,0.00262,-0.00262,0.0018,-0.0018
0.2,0.15,0.25,0.01105,0.00199,-0.00199,0.00119,-0.00119
0.3,0.25,0.35,0.01311,0.00226,-0.00226,0.00141,-0.00141
0.4,0.35,0.45,0.03873,0.00366,-0.00366,0.00417,-0.00417
0.5,0.45,0.55,0.0976,0.0067,-0.0067,0.01053,-0.01053
0.6000000000000001,0.55,0.65,0.1905,0.0101,-0.0101,0.0206,-0.0206
0.7,0.65,0.75,0.3962,0.0169,-0.0169,0.0428,-0.0428
0.8,0.75,0.85,0.5933,0.0251,-0.0251,0.0642,-0.0642
0.885,0.85,0.95,0.7055,0.069,-0.069,0.0756,-0.0756

