#: name: Table 98
#: description: Differential cross section as a function of COS(THETA(K+,CM)) for the centre-of mass range 2.67 to 2.68 GeV.

#: data_file: Table98.yaml
#: keyword reactions: GAMMA P --> K+ SIGMA0
#: keyword observables: DSIG/DCOS(THETA)
#: keyword plabs: 3.331,3.360
#: keyword phrases: Exclusive | Single Differential Cross Section | Angular Dependence | Photoproduction | Strange production
#: RE,,,GAMMA P --> K+ SIGMA0
#: W [GeV],,,2.675 (2.67-2.68)
#: E(P=1) [GeV],,,3.345 (3.331-3.36)
'COS(THETA(P=3,RF=CM))','COS(THETA(P=3,RF=CM)) LOW','COS(THETA(P=3,RF=CM)) HIGH','D(SIG)/DCOS(THETA(P=3,RF=CM)) [MUB]','stat +','stat -','sys +','sys -'
-0.8999999999999999,-0.95,-0.85,0.09778,0.04173,-0.04173,0.01036,-0.01036
-0.8,-0.85,-0.75,0.09827,0.02404,-0.02404,0.01041,-0.01041
-0.7,-0.75,-0.65,0.06697,0.01604,-0.01604,0.00709,-0.00709
-0.599,-0.65,-0.55,0.04141,0.0086,-0.0086,0.0044,-0.0044
-0.497,-0.55,-0.45,0.02558,0.00587,-0.00587,0.00273,-0.00273
-0.397,-0.45,-0.35,0.01929,0.00412,-0.00412,0.00206,-0.00206
-0.3,-0.35,-0.25,0.02182,0.00383,-0.00383,0.00233,-0.00233
-0.2,-0.25,-0.15,0.02343,0.00406,-0.00406,0.00251,-0.00251
-0.1,-0.15,-0.05,0.02356,0.00368,-0.00368,0.00253,-0.00253
0.0,-0.05,0.05,0.01843,0.00283,-0.00283,0.00198,-0.00198
0.1,0.05,0.15,0.01922,0.00295,-0.00295,0.00207,-0.00207
0.2,0.15,0.25,0.01164,0.00205,-0.00205,0.00125,-0.00125
0.3,0.25,0.35,0.01548,0.00239,-0.00239,0.00166,-0.00166
0.4,0.35,0.45,0.03411,0.00327,-0.00327,0.00366,-0.00366
0.5,0.45,0.55,0.07997,0.00601,-0.00601,0.00861,-0.00861
0.6000000000000001,0.55,0.65,0.2055,0.0112,-0.0112,0.0222,-0.0222
0.7,0.65,0.75,0.3488,0.0167,-0.0167,0.0377,-0.0377
0.8,0.75,0.85,0.6199,0.0282,-0.0282,0.0671,-0.0671
0.888,0.85,0.95,0.6878,0.072,-0.072,0.0736,-0.0736

