#: name: Table 7
#: description: Differential cross section as a function of COS(THETA(K+,CM)) for the centre-of mass range 1.75 to 1.76 GeV.

#: data_file: Table7.yaml
#: keyword reactions: GAMMA P --> K+ SIGMA0
#: keyword observables: DSIG/DCOS(THETA)
#: keyword plabs: 1.163,1.182
#: keyword phrases: Exclusive | Single Differential Cross Section | Angular Dependence | Photoproduction | Strange production
#: RE,,,GAMMA P --> K+ SIGMA0
#: W [GeV],,,1.755 (1.75-1.76)
#: E(P=1) [GeV],,,1.173 (1.163-1.182)
'COS(THETA(P=3,RF=CM))','COS(THETA(P=3,RF=CM)) LOW','COS(THETA(P=3,RF=CM)) HIGH','D(SIG)/DCOS(THETA(P=3,RF=CM)) [MUB]','stat +','stat -','sys +','sys -'
-0.7,-0.75,-0.65,0.5713,0.1426,-0.1426,0.0548,-0.0548
-0.6000000000000001,-0.65,-0.55,0.503,0.0964,-0.0964,0.0482,-0.0482
-0.5,-0.55,-0.45,0.4987,0.0827,-0.0827,0.0478,-0.0478
-0.4,-0.45,-0.35,0.5675,0.0844,-0.0844,0.0544,-0.0544
-0.3,-0.35,-0.25,0.5483,0.0705,-0.0705,0.0526,-0.0526
-0.2,-0.25,-0.15,0.5447,0.0682,-0.0682,0.0522,-0.0522
-0.1,-0.15,-0.05,0.6718,0.0769,-0.0769,0.0644,-0.0644
0.0,-0.05,0.05,0.6623,0.0774,-0.0774,0.0635,-0.0635
0.1,0.05,0.15,0.7616,0.1083,-0.1083,0.073,-0.073
0.2,0.15,0.25,0.7646,0.0886,-0.0886,0.0733,-0.0733
0.3,0.25,0.35,0.7021,0.0749,-0.0749,0.0673,-0.0673
0.4,0.35,0.45,0.7196,0.0677,-0.0677,0.069,-0.069
0.5,0.45,0.55,0.802,0.0739,-0.0739,0.0769,-0.0769
0.6000000000000001,0.55,0.65,0.8034,0.0751,-0.0751,0.077,-0.077
0.7,0.65,0.75,0.7887,0.0752,-0.0752,0.0756,-0.0756
0.8,0.75,0.85,0.8214,0.0807,-0.0807,0.0787,-0.0787
0.8999999999999999,0.85,0.95,0.7936,0.1033,-0.1033,0.0761,-0.0761

