#: name: Table 115
#: description: Differential cross section as a function of the centre-of-mass energy for the angular range COS(THETA(K+,CM) from -0.75 to -0.65.

#: data_file: Table115.yaml
#: keyword reactions: GAMMA P --> K+ SIGMA0
#: keyword observables: DSIG/DCOS(THETA)
#: keyword plabs: 1.053,3.830
#: keyword phrases: Exclusive | Single Differential Cross Section | Angular Dependence | Photoproduction | Strange production
#: RE,,,,,GAMMA P --> K+ SIGMA0
#: COS(THETA),,,,,-0.7 (-0.75--0.65)
'W [GEV]','W [GEV] LOW','W [GEV] HIGH','E(P=1) [GEV]','E(P=1) [GEV] LOW','E(P=1) [GEV] HIGH','D(SIG)/DCOS(THETA(P=3,RF=CM)) [MUB]','stat +','stat -','sys +','sys -'
1.6949999999999998,1.69,1.7,1.062,1.053,1.072,0.294,0.1383,-0.1383,0.028,-0.028
1.705,1.7,1.71,1.081,1.072,1.09,0.4842,0.1642,-0.1642,0.0462,-0.0462
1.7149999999999999,1.71,1.72,1.0990000000000002,1.09,1.108,0.3039,0.1579,-0.1579,0.029,-0.029
1.725,1.72,1.73,1.117,1.108,1.126,0.3812,0.1429,-0.1429,0.0364,-0.0364
1.7349999999999999,1.73,1.74,1.136,1.126,1.145,0.4542,0.1406,-0.1406,0.0435,-0.0435
1.745,1.74,1.75,1.154,1.145,1.163,0.4236,0.1394,-0.1394,0.0406,-0.0406
1.755,1.75,1.76,1.173,1.163,1.182,0.5713,0.1426,-0.1426,0.0548,-0.0548
1.7650000000000001,1.76,1.77,1.192,1.182,1.201,0.4909,0.0917,-0.0917,0.0471,-0.0471
1.775,1.77,1.78,1.21,1.201,1.22,0.5207,0.0953,-0.0953,0.05,-0.05
1.7850000000000001,1.78,1.79,1.229,1.22,1.239,0.5959,0.0885,-0.0885,0.0573,-0.0573
1.795,1.79,1.8,1.248,1.239,1.258,0.5239,0.0788,-0.0788,0.0504,-0.0504
1.8050000000000002,1.8,1.81,1.268,1.258,1.277,0.4985,0.0814,-0.0814,0.048,-0.048
1.815,1.81,1.82,1.287,1.277,1.297,0.407,0.0615,-0.0615,0.0393,-0.0393
1.8250000000000002,1.82,1.83,1.306,1.297,1.316,0.373,0.0561,-0.0561,0.036,-0.036
1.835,1.83,1.84,1.326,1.316,1.336,0.3709,0.05,-0.05,0.0358,-0.0358
1.8450000000000002,1.84,1.85,1.346,1.336,1.355,0.3655,0.0497,-0.0497,0.0354,-0.0354
1.855,1.85,1.86,1.365,1.355,1.375,0.4174,0.0448,-0.0448,0.0404,-0.0404
1.8650000000000002,1.86,1.87,1.385,1.375,1.395,0.4194,0.0469,-0.0469,0.0406,-0.0406
1.875,1.87,1.88,1.405,1.395,1.415,0.4086,0.04,-0.04,0.0396,-0.0396
1.8849999999999998,1.88,1.89,1.425,1.415,1.435,0.4152,0.0431,-0.0431,0.0403,-0.0403
1.895,1.89,1.9,1.445,1.435,1.455,0.4433,0.0409,-0.0409,0.0431,-0.0431
1.9049999999999998,1.9,1.91,1.465,1.455,1.476,0.3635,0.0378,-0.0378,0.0354,-0.0354
1.915,1.91,1.92,1.486,1.476,1.496,0.3468,0.0319,-0.0319,0.0338,-0.0338
1.9249999999999998,1.92,1.93,1.506,1.496,1.517,0.3041,0.0314,-0.0314,0.0297,-0.0297
1.935,1.93,1.94,1.527,1.517,1.537,0.2604,0.0245,-0.0245,0.0254,-0.0254
1.9449999999999998,1.94,1.95,1.548,1.537,1.558,0.2715,0.029,-0.029,0.0265,-0.0265
1.9649999999999999,1.96,1.97,1.589,1.579,1.6,0.2367,0.0187,-0.0187,0.0232,-0.0232
1.975,1.97,1.98,1.61,1.6,1.621,0.1771,0.0149,-0.0149,0.0174,-0.0174
1.9849999999999999,1.98,1.99,1.631,1.621,1.642,0.1991,0.0171,-0.0171,0.0195,-0.0195
1.995,1.99,2.0,1.653,1.642,1.663,0.1749,0.0144,-0.0144,0.0172,-0.0172
2.005,2.0,2.01,1.674,1.663,1.685,0.1868,0.0167,-0.0167,0.0184,-0.0184
2.0149999999999997,2.01,2.02,1.695,1.685,1.706,0.1537,0.0131,-0.0131,0.0151,-0.0151
2.025,2.02,2.03,1.717,1.706,1.728,0.1559,0.0133,-0.0133,0.0154,-0.0154
2.035,2.03,2.04,1.738,1.728,1.749,0.1827,0.0144,-0.0144,0.018,-0.018
2.045,2.04,2.05,1.76,1.749,1.771,0.1567,0.0133,-0.0133,0.0155,-0.0155
2.0549999999999997,2.05,2.06,1.782,1.771,1.793,0.1684,0.0129,-0.0129,0.0166,-0.0166
2.065,2.06,2.07,1.8039999999999998,1.793,1.815,0.1852,0.0131,-0.0131,0.0183,-0.0183
2.075,2.07,2.08,1.826,1.815,1.837,0.1912,0.0133,-0.0133,0.0189,-0.0189
2.085,2.08,2.09,1.8479999999999999,1.837,1.859,0.2292,0.0153,-0.0153,0.0227,-0.0227
2.0949999999999998,2.09,2.1,1.871,1.859,1.882,0.2397,0.0168,-0.0168,0.0238,-0.0238
2.105,2.1,2.11,1.8929999999999998,1.882,1.904,0.2219,0.0171,-0.0171,0.022,-0.022
2.115,2.11,2.12,1.915,1.904,1.927,0.251,0.0206,-0.0206,0.025,-0.025
2.125,2.12,2.13,1.9380000000000002,1.927,1.949,0.2418,0.0183,-0.0183,0.0241,-0.0241
2.135,2.13,2.14,1.961,1.949,1.972,0.2338,0.0157,-0.0157,0.0233,-0.0233
2.145,2.14,2.15,1.984,1.972,1.995,0.2513,0.0177,-0.0177,0.0251,-0.0251
2.1550000000000002,2.15,2.16,2.006,1.995,2.018,0.2547,0.018,-0.018,0.0255,-0.0255
2.165,2.16,2.17,2.03,2.018,2.041,0.2484,0.0177,-0.0177,0.0248,-0.0248
2.175,2.17,2.18,2.053,2.041,2.064,0.2602,0.0164,-0.0164,0.0261,-0.0261
2.185,2.18,2.19,2.076,2.064,2.088,0.2749,0.0206,-0.0206,0.0276,-0.0276
2.1950000000000003,2.19,2.2,2.099,2.088,2.111,0.3094,0.0212,-0.0212,0.0311,-0.0311
2.205,2.2,2.21,2.123,2.111,2.134,0.3212,0.0221,-0.0221,0.0323,-0.0323
2.215,2.21,2.22,2.146,2.134,2.158,0.2986,0.0231,-0.0231,0.03,-0.03
2.225,2.22,2.23,2.17,2.158,2.182,0.2937,0.0203,-0.0203,0.0296,-0.0296
2.2350000000000003,2.23,2.24,2.194,2.182,2.206,0.2901,0.023,-0.023,0.0292,-0.0292
2.245,2.24,2.25,2.218,2.206,2.23,0.2856,0.0223,-0.0223,0.0289,-0.0289
2.255,2.25,2.26,2.242,2.23,2.254,0.3314,0.025,-0.025,0.0335,-0.0335
2.2649999999999997,2.26,2.27,2.266,2.254,2.278,0.3521,0.0281,-0.0281,0.0356,-0.0356
2.275,2.27,2.28,2.29,2.278,2.302,0.316,0.0262,-0.0262,0.032,-0.032
2.285,2.28,2.29,2.314,2.302,2.326,0.3125,0.0301,-0.0301,0.0317,-0.0317
2.295,2.29,2.3,2.339,2.326,2.351,0.3333,0.0274,-0.0274,0.0338,-0.0338
2.3049999999999997,2.3,2.31,2.363,2.351,2.375,0.2895,0.0243,-0.0243,0.0294,-0.0294
2.315,2.31,2.32,2.388,2.375,2.4,0.2628,0.0256,-0.0256,0.0267,-0.0267
2.325,2.32,2.33,2.412,2.4,2.425,0.2819,0.0281,-0.0281,0.0287,-0.0287
2.335,2.33,2.34,2.437,2.425,2.45,0.2757,0.025,-0.025,0.0281,-0.0281
2.3449999999999998,2.34,2.35,2.462,2.45,2.475,0.2562,0.0271,-0.0271,0.0262,-0.0262
2.355,2.35,2.36,2.487,2.475,2.5,0.2704,0.0301,-0.0301,0.0277,-0.0277
2.365,2.36,2.37,2.512,2.5,2.525,0.265,0.0249,-0.0249,0.0271,-0.0271
2.375,2.37,2.38,2.538,2.525,2.55,0.2701,0.0257,-0.0257,0.0277,-0.0277
2.385,2.38,2.39,2.5629999999999997,2.55,2.576,0.2073,0.0194,-0.0194,0.0213,-0.0213
2.395,2.39,2.4,2.589,2.576,2.601,0.2276,0.0273,-0.0273,0.0234,-0.0234
2.4050000000000002,2.4,2.41,2.614,2.601,2.627,0.2047,0.0248,-0.0248,0.0211,-0.0211
2.415,2.41,2.42,2.6399999999999997,2.627,2.653,0.2089,0.0236,-0.0236,0.0215,-0.0215
2.425,2.42,2.43,2.666,2.653,2.679,0.1842,0.0222,-0.0222,0.019,-0.019
