#: name: Table 103
#: description: Differential cross section as a function of COS(THETA(K+,CM)) for the centre-of mass range 2.72 to 2.73 GeV.

#: data_file: Table103.yaml
#: keyword reactions: GAMMA P --> K+ SIGMA0
#: keyword observables: DSIG/DCOS(THETA)
#: keyword plabs: 3.475,3.504
#: keyword phrases: Exclusive | Single Differential Cross Section | Angular Dependence | Photoproduction | Strange production
#: RE,,,GAMMA P --> K+ SIGMA0
#: W [GeV],,,2.725 (2.72-2.73)
#: E(P=1) [GeV],,,3.489 (3.475-3.504)
'COS(THETA(P=3,RF=CM))','COS(THETA(P=3,RF=CM)) LOW','COS(THETA(P=3,RF=CM)) HIGH','D(SIG)/DCOS(THETA(P=3,RF=CM)) [MUB]','stat +','stat -','sys +','sys -'
-0.8999999999999999,-0.95,-0.85,0.06127,0.02737,-0.02737,0.00653,-0.00653
-0.8,-0.85,-0.75,0.09607,0.02086,-0.02086,0.01024,-0.01024
-0.7,-0.75,-0.65,0.06002,0.0149,-0.0149,0.0064,-0.0064
-0.597,-0.65,-0.55,0.03779,0.00872,-0.00872,0.00404,-0.00404
-0.499,-0.55,-0.45,0.02193,0.00499,-0.00499,0.00235,-0.00235
-0.4,-0.45,-0.35,0.01911,0.00412,-0.00412,0.00206,-0.00206
-0.3,-0.35,-0.25,0.01519,0.0033,-0.0033,0.00164,-0.00164
-0.2,-0.25,-0.15,0.01781,0.00423,-0.00423,0.00192,-0.00192
-0.1,-0.15,-0.05,0.01886,0.00312,-0.00312,0.00204,-0.00204
0.0,-0.05,0.05,0.01761,0.00283,-0.00283,0.00191,-0.00191
0.1,0.05,0.15,0.01443,0.00241,-0.00241,0.00156,-0.00156
0.2,0.15,0.25,0.009312,0.001881,-0.001881,0.001007,-0.001007
0.3,0.25,0.35,0.009457,0.001761,-0.001761,0.001023,-0.001023
0.4,0.35,0.45,0.02304,0.00283,-0.00283,0.00249,-0.00249
0.5,0.45,0.55,0.06179,0.00547,-0.00547,0.0067,-0.0067
0.6000000000000001,0.55,0.65,0.164,0.0094,-0.0094,0.0178,-0.0178
0.7,0.65,0.75,0.3162,0.0161,-0.0161,0.0344,-0.0344
0.8,0.75,0.85,0.646,0.0295,-0.0295,0.0704,-0.0704
0.875,0.85,0.95,0.6598,0.0678,-0.0678,0.0715,-0.0715

